EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
967490,GRUNDY CO.,TINDALL,06/24/2021,2013,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,160069,C,79,EAX,0,0,Emergency Manager, ,1.66,25,1,SSW,2,ESE,TINDALL,06/24/2021,2015,40.1572,-93.6045,40.1615,-93.5735,"An embedded QLCS tornado moved through rural parts of Grundy County. The bulk of the damage as powerlines and trees, with minor structure damage.","Late in the afternoon, and through the evening hours on June 24 a cluster of storms over southeast Nebraska congealed into a line of thunderstorms that focused across northern Missouri. Most notably within this line of storms was a cluster of QLCS tornadoes that formed in Grundy County. There may have been other tornadoes associated with circulations that were noted on radar, but emergency management confirmed damage consistent with tornadoes near Trenton and Laredo Missouri. Most of the damage was minor, but some grain bins being blown off their foundation was the highlight of the damage in the area. Rainfall was the other big story with this event as some areas received 6 to 10 inches of rain. Despite the excessive rain, the flash flooding was rather minor, however there were still numerous roads closed, and areas near Excelsior Springs were especially hard hit as the Fishing River rose out of its banks. Another semi-dramatic event occurred along I-29 just north of St. Joseph, where a crane that was being used to do road construction became unbalanced and tipped.",30
967499,GRUNDY CO.,DUNLAP,06/24/2021,2017,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,160069,C,79,EAX,0,0,Emergency Manager, ,5.63,50,4,NNW,2,WNW,GALT,06/24/2021,2022,40.1712,-93.519,40.1434,-93.4188,"A QLCS tornado formed within a squall line that moved through Grundy County. Most of the damage was relegated to trees, powerlines, and some minor structure damage in the area.","Late in the afternoon, and through the evening hours on June 24 a cluster of storms over southeast Nebraska congealed into a line of thunderstorms that focused across northern Missouri. Most notably within this line of storms was a cluster of QLCS tornadoes that formed in Grundy County. There may have been other tornadoes associated with circulations that were noted on radar, but emergency management confirmed damage consistent with tornadoes near Trenton and Laredo Missouri. Most of the damage was minor, but some grain bins being blown off their foundation was the highlight of the damage in the area. Rainfall was the other big story with this event as some areas received 6 to 10 inches of rain. Despite the excessive rain, the flash flooding was rather minor, however there were still numerous roads closed, and areas near Excelsior Springs were especially hard hit as the Fishing River rose out of its banks. Another semi-dramatic event occurred along I-29 just north of St. Joseph, where a crane that was being used to do road construction became unbalanced and tipped.",31
967504,GRUNDY CO.,LAREDO,06/24/2021,2018,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,160069,C,79,EAX,0,0,Emergency Manager, ,4.88,75,2,NNW,2,S,LINDLEY,06/24/2021,2021,40.056,-93.4581,40.0456,-93.3668,"Another QLCS tornado formed within a squall line across Grundy County. Local emergency management conducted the survey and came across several barns heavily damaged along the path, with the most significant damage coming near JJ and E, where two grain bins were caved in and moved off their foundation.","Late in the afternoon, and through the evening hours on June 24 a cluster of storms over southeast Nebraska congealed into a line of thunderstorms that focused across northern Missouri. Most notably within this line of storms was a cluster of QLCS tornadoes that formed in Grundy County. There may have been other tornadoes associated with circulations that were noted on radar, but emergency management confirmed damage consistent with tornadoes near Trenton and Laredo Missouri. Most of the damage was minor, but some grain bins being blown off their foundation was the highlight of the damage in the area. Rainfall was the other big story with this event as some areas received 6 to 10 inches of rain. Despite the excessive rain, the flash flooding was rather minor, however there were still numerous roads closed, and areas near Excelsior Springs were especially hard hit as the Fishing River rose out of its banks. Another semi-dramatic event occurred along I-29 just north of St. Joseph, where a crane that was being used to do road construction became unbalanced and tipped.",32
970276,SHELBY CO.,SHELBINA,06/24/2021,2227,Tornado, ,EFU,0,0,0,0,MO,CST-6, ,160569,C,205,LSX,0,0,Trained Spotter, ,0.1,10,2,SSW,2,SSW,SHELBINA,06/24/2021,2228,39.6696,-92.062,39.6699,-92.0602,"A brief tornado was observed touching down in a field southwest of Shelbina. The tornado was on the ground less than a minute and did no damage.  The tornado was rated EFU with a path length of approximately 0.10 miles and a path width of 10 yards. No damage was reported.","A trough moved southeast through the region, generating a complex of showers and storms.  Numerous reports of damaging winds, a few tornadoes and flash flooding were reported with this system.",33
970277,MARION CO.,WHITE BEAR,06/24/2021,2301,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,160569,C,127,LSX,0,0,Emergency Manager, ,0.21,50,1,NW,1,NW,WHITE BEAR,06/24/2021,2303,39.691,-91.5,39.693,-91.497,"A brief tornado touched down to the northeast of Renseselaer very early in the morning on June 25th. The tornado first touched down along County Road 429. The tornado quickly pushed northeast, doing damage to a few sheds at the intersection of County Road 429 and Highway MM. One shed was completely destroyed and its roof was lifted into a nearby tree. The tornado spread northeast across Highway MM, before lifting just to the north of Highway MM. The tornado was rated EF0 with a path length of 0.21 miles and a max path width of 50 yards. No injuries or deaths were reported.","A trough moved southeast through the region, generating a complex of showers and storms.  Numerous reports of damaging winds, a few tornadoes and flash flooding were reported with this system.",34
970279,MARION CO.,MUNGERS,06/24/2021,2308,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,160569,C,127,LSX,0,0,Emergency Manager, ,0.13,25,2,SSE,2,SSE,MUNGERS,06/24/2021,2309,39.726,-91.409,39.727,-91.407,"A brief, narrow tornado touched down in a residential subdivision northwest of Hannibal, MO early Friday morning. The tornado first touched down along Rosewood Drive, where it ripped the siding off the westward facing wall of a residential home. The tornado then continued northeast towards Deer Ridge, completely destroying a couple of vinyl fences and breaking limbs off a large tree on the north side of Deer Ridge. The tornado quickly lifted as it pushed east towards Munger Lane. The tornado was rated EF0 with a path length of 0.13 miles and a max path width of 25 yards. No injuries or deaths were reported.","A trough moved southeast through the region, generating a complex of showers and storms.  Numerous reports of damaging winds, a few tornadoes and flash flooding were reported with this system.",35
965446,STODDARD CO.,DEXTER,07/10/2021,1918,Tornado, ,EF2,0,0,2000000,0,MO,CST-6, ,159417,C,207,PAH,0,0,NWS Storm Survey, ,5.8,175,3,WNW,1,E,DEXTER JCT,07/10/2021,1929,36.8101,-89.9985,36.7986,-89.8947,"The tornado first touched down along Highway AD, just north of the interchange with U.S. Highway 60. The tornado then tracked east-southeast across Highways 60 and 25 through the city of Dexter. At least 150 homes were damaged. At least one home sustained major loss of roof decking, and a half dozen or less homes had major damage mainly due to fallen trees. Most damage was loss of shingles and siding and facia. Several mobile homes were heavily damaged or destroyed. One mobile home was flipped on its roof. Several garages were blown from their foundations. A few large buildings sustained major damage, including major loss of roof structures. A hospital sustained major damage with several windows blown in, ceiling panels blown down, and one attached structure blown away from the hospital. Several vehicles at the hospital had their windows blown out or were otherwise damaged from flying debris. Hundreds of trees were uprooted or snapped. Peak winds were estimated near 120 mph.","Clusters of thunderstorms developed during the late afternoon hours. Some of the largest clusters were associated with sporadic gusty winds in the 40 to 60 mph range. By early evening, a few tornadic circulations were observed as storms intensified. A significant tornado occurred in southeast Missouri. In fact, this was the strongest tornado in the month of July since 1971 in southeast Missouri. The storms occurred ahead of a mid-level shortwave trough moving southeast into the Missouri Valley, with an associated cold front extending from southwest Kansas into northern and central Missouri.  During the late afternoon and evening, steep mid-level lapse rates and ample westerly wind shear resulted in organized severe thunderstorms with damaging winds and an isolated tornado.",36
975908,ST. FRANCOIS CO.,OGBORN,07/31/2021,950,Tornado, ,EF0,0,0,20000,0,MO,CST-6, ,161627,C,187,LSX,0,0,Emergency Manager, ,0.88,120,2,ESE,3,ESE,OGBORN,07/31/2021,953,37.82,-90.4,37.81,-90.39,"A brief, weak tornado first touched down just to the west of Turkey Mill Road in the late morning hours of July 31st. The tornado first did some damage to cedar trees along Turkey Mill, which were displaced over the roadway. The tornado then did some minor structural damage to a home on the east side of Turkey Mill, ripping off a few shingles and damaging the fascia. The tornado then continued to the southeast, completely uprooting a large walnut tree. The tornado completely destroyed a well built swing set, lofting parts of it nearly 100 yards into a pond and a nearby treeline. It also destroyed a well built vinyl fence, and did some minor roof damage to another home along Lober Farm Road. The tornado continued southeast, uprooting a couple of large trees as it moved towards Quail Run Road. Several large tree limbs were downed along part of Quail Run Road, before the tornado lifted as it approached State Route EE.  The tornado was rated EF0 with a path length of 0.88 miles and a max path width of 120 yards. No deaths or injuries were reported.","A mesoscale convective complex moved across portions of eastern Missouri and west central/southwest Illinois. There were several reports of flash flooding, as well as a tornado.",37
970852,BUTLER CO.,QULIN,08/08/2021,1814,Tornado, ,EF0,0,0,15000,0,MO,CST-6, ,160740,C,23,PAH,0,0,NWS Storm Survey, ,0.11,50,3,NNW,3,NNW,QULIN,08/08/2021,1815,36.64,-90.302,36.64,-90.3,"A brief EF-0 tornado touched down at a residence along Highway 53 northwest of Qulin. It lifted the front porch roof over the house. The porch roof was thrown westward, causing significant damage to the back side of the house roof before landing in the back yard. A  few trees were snapped on the property as well. A funnel cloud was witnessed dipping up and down. Photos were taken of the funnel cloud. Peak winds were estimated to be 85 mph.","A line of intense thunderstorms tracked eastward ahead of a mid-level short wave trough progressing into the middle Mississippi Valley. The storms were located within a corridor of unstable air characterized by cape in excess of 2000 J/kg. The most intense storm was located on the southern end of the line, near Poplar Bluff. This storm grew strong enough to produce an isolated brief tornado and a damaging wind gust.",38
984810,NEWTON CO.,MC ELHANY,10/11/2021,8,Tornado, ,EF1,0,0,75000,0,MO,CST-6, ,162581,C,145,SGF,0,0,NWS Storm Survey, ,3.34,90,2,WNW,2,WNW,NEOSHO ARPT,10/11/2021,15,36.7894,-94.4301,36.8371,-94.4195,"A National Weather Service storm survey determined that an EF-1 tornado touched down along Highway AA and tracked to the north along a parallel path of I-48 for 3.4 miles. The tornado had top windspeeds of 90 mph and a maximum path width of 100 yards. Along its path the tornado forced a manufactured home off its foundation, collapsed the doors of a large farm building and snapped or uprooted several trees.","Thunderstorms developed over Oklahoma and Kansas during the afternoon of the 10th and moved eastward into southeast Kansas and southwest Missouri from the late evening of the 10th to the late morning of the 11th. Two tornadoes touched down across extreme southwest Missouri during the early morning of the 11th. An EF-1 tornado occurred over southern Newton County near Goodman, and an EF-0 tornado occurred near Dudenville, along the Jasper and Barton County Line. Damage was reported to large trees, power lines, a barn and a manufactured home.",39
